machine_id,date,datetime,time,year,month,day,hour,day_of_week,is_weekend,shift,severity,num_signals,has_comment,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite,comment
MACH-03,2026-04-26,2026-04-26 01:38:00,01:38,2026,4,26,1,6,True,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite détectée — chute pression
MACH-03,2026-04-27,2026-04-27 01:13:00,01:13,2026,4,27,1,0,False,nuit,4,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-03,2026-05-10,2026-05-10 04:50:00,04:50,2026,5,10,4,6,True,nuit,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-03,2026-05-11,2026-05-11 16:46:00,16:46,2026,5,11,16,0,False,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-03,2026-05-13,2026-05-13 00:14:00,00:14,2026,5,13,0,2,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite détectée — chute pression
MACH-03,2026-05-13,2026-05-13 00:26:00,00:26,2026,5,13,0,2,False,nuit,2,1,1,0,1,0,0,0,0,0,0,0,circuit hydraulique en défaut
MACH-03,2026-05-14,2026-05-14 00:06:00,00:06,2026,5,14,0,3,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite détectée — chute pression
MACH-03,2026-05-14,2026-05-14 00:26:00,00:26,2026,5,14,0,3,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-03,2026-05-15,2026-05-15 00:26:00,00:26,2026,5,15,0,4,False,nuit,5,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-03,2026-05-22,2026-05-22 03:15:00,03:15,2026,5,22,3,4,False,nuit,3,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-03,2026-05-22,2026-05-22 03:18:00,03:18,2026,5,22,3,4,False,nuit,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-03,2026-05-23,2026-05-23 03:18:00,03:18,2026,5,23,3,5,True,nuit,3,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-03,2026-05-23,2026-05-23 03:49:00,03:49,2026,5,23,3,5,True,nuit,3,1,1,0,0,0,1,0,0,0,0,0,cliquetis roulement axe
MACH-03,2026-05-23,2026-05-23 10:20:00,10:20,2026,5,23,10,5,True,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-03,2026-05-24,2026-05-24 03:18:00,03:18,2026,5,24,3,6,True,nuit,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-03,2026-05-28,2026-05-28 00:39:00,00:39,2026,5,28,0,3,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-03,2026-05-31,2026-05-31 09:33:00,09:33,2026,5,31,9,6,True,matin,2,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-03,2026-05-31,2026-05-31 09:37:00,09:37,2026,5,31,9,6,True,matin,3,1,1,0,1,0,0,0,0,0,0,0,baisse pression hydraulique
MACH-03,2026-06-01,2026-06-01 09:24:00,09:24,2026,6,1,9,0,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite détectée — chute pression
MACH-03,2026-06-01,2026-06-01 09:33:00,09:33,2026,6,1,9,0,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,circuit hydraulique en défaut
MACH-03,2026-06-02,2026-06-02 09:33:00,09:33,2026,6,2,9,1,False,matin,4,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-03,2026-06-04,2026-06-04 05:34:00,05:34,2026,6,4,5,3,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,chute taux de production anormale
MACH-03,2026-06-04,2026-06-04 05:53:00,05:53,2026,6,4,5,3,False,nuit,2,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-03,2026-06-05,2026-06-05 05:29:00,05:29,2026,6,5,5,4,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces constaté
MACH-03,2026-06-05,2026-06-05 05:53:00,05:53,2026,6,5,5,4,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-03,2026-06-06,2026-06-06 05:53:00,05:53,2026,6,6,5,5,True,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-04,2025-06-14,2025-06-14 21:27:00,21:27,2025,6,14,21,5,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-04,2025-07-02,2025-07-02 21:35:00,21:35,2025,7,2,21,2,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-04,2025-07-13,2025-07-13 20:11:00,20:11,2025,7,13,20,6,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-04,2025-07-22,2025-07-22 21:03:00,21:03,2025,7,22,21,1,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-04,2025-07-27,2025-07-27 12:37:00,12:37,2025,7,27,12,6,True,matin,2,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-04,2025-09-08,2025-09-08 19:06:00,19:06,2025,9,8,19,0,False,apres-midi,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique constatée
MACH-04,2025-09-09,2025-09-09 19:06:00,19:06,2025,9,9,19,1,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,échauffement bobinage moteur
MACH-04,2025-09-10,2025-09-10 19:06:00,19:06,2025,9,10,19,2,False,apres-midi,4,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-04,2025-09-14,2025-09-14 00:27:00,00:27,2025,9,14,0,6,True,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-04,2025-09-22,2025-09-22 16:12:00,16:12,2025,9,22,16,0,False,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-04,2025-09-27,2025-09-27 12:46:00,12:46,2025,9,27,12,5,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-04,2025-11-13,2025-11-13 04:56:00,04:56,2025,11,13,4,3,False,nuit,2,1,1,0,0,1,0,0,0,0,0,0,vibration anormale roulement
MACH-04,2025-11-14,2025-11-14 04:03:00,04:03,2025,11,14,4,4,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,balourd rotor confirmé
MACH-04,2025-11-14,2025-11-14 04:56:00,04:56,2025,11,14,4,4,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration anormale roulement
MACH-04,2025-11-15,2025-11-15 04:56:00,04:56,2025,11,15,4,5,True,nuit,4,2,1,0,0,1,0,0,0,0,1,0,vibration excessive + arrêt ligne
MACH-04,2025-11-15,2025-11-15 11:04:00,11:04,2025,11,15,11,5,True,matin,2,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-04,2025-11-16,2025-11-16 11:04:00,11:04,2025,11,16,11,6,True,matin,3,1,1,1,0,0,0,0,0,0,0,0,montée thermique progressive
MACH-04,2025-11-17,2025-11-17 11:04:00,11:04,2025,11,17,11,0,False,matin,4,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-04,2025-12-15,2025-12-15 03:31:00,03:31,2025,12,15,3,0,False,nuit,2,1,1,0,0,0,0,0,0,0,0,1,chute taux de production anormale
MACH-04,2025-12-16,2025-12-16 03:31:00,03:31,2025,12,16,3,1,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,chute taux de production anormale
MACH-04,2025-12-17,2025-12-17 03:31:00,03:31,2025,12,17,3,2,False,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-04,2025-12-27,2025-12-27 18:13:00,18:13,2025,12,27,18,5,True,apres-midi,2,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-04,2025-12-28,2025-12-28 18:13:00,18:13,2025,12,28,18,6,True,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,montée thermique progressive
MACH-04,2025-12-29,2025-12-29 18:13:00,18:13,2025,12,29,18,0,False,apres-midi,4,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-04,2026-01-31,2026-01-31 02:41:00,02:41,2026,1,31,2,5,True,nuit,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-04,2026-01-31,2026-01-31 14:35:00,14:35,2026,1,31,14,5,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-04,2026-02-01,2026-02-01 14:35:00,14:35,2026,2,1,14,6,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur active
MACH-04,2026-02-02,2026-02-02 14:35:00,14:35,2026,2,2,14,0,False,apres-midi,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-04,2026-02-23,2026-02-23 17:49:00,17:49,2026,2,23,17,0,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-04,2026-03-10,2026-03-10 01:38:00,01:38,2026,3,10,1,1,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-04,2026-03-18,2026-03-18 21:34:00,21:34,2026,3,18,21,2,False,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-04,2026-03-22,2026-03-22 09:49:00,09:49,2026,3,22,9,6,True,matin,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-04,2026-04-09,2026-04-09 23:05:00,23:05,2026,4,9,23,3,False,nuit,2,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-04,2026-04-09,2026-04-09 23:32:00,23:32,2026,4,9,23,3,False,nuit,2,1,1,1,0,0,0,0,0,0,0,0,température anormalement élevée
MACH-04,2026-04-10,2026-04-10 23:26:00,23:26,2026,4,10,23,4,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-04,2026-04-10,2026-04-10 23:32:00,23:32,2026,4,10,23,4,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,montée thermique progressive
MACH-04,2026-04-11,2026-04-11 06:57:00,06:57,2026,4,11,6,5,True,matin,2,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-04,2026-04-11,2026-04-11 23:32:00,23:32,2026,4,11,23,5,True,nuit,5,2,1,1,0,0,0,0,0,0,1,0,chauffe anormale + arrêt ligne
MACH-04,2026-04-12,2026-04-12 06:57:00,06:57,2026,4,12,6,6,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,frottement mécanique cyclique
MACH-04,2026-04-13,2026-04-13 06:57:00,06:57,2026,4,13,6,0,False,matin,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-04,2026-05-25,2026-05-25 22:23:00,22:23,2026,5,25,22,0,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-06-14,2025-06-14 01:07:00,01:07,2025,6,14,1,5,True,nuit,2,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-05,2025-06-14,2025-06-14 01:43:00,01:43,2025,6,14,1,5,True,nuit,2,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-05,2025-06-15,2025-06-15 01:31:00,01:31,2025,6,15,1,6,True,nuit,3,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-05,2025-06-15,2025-06-15 01:43:00,01:43,2025,6,15,1,6,True,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur active
MACH-05,2025-06-16,2025-06-16 01:43:00,01:43,2025,6,16,1,0,False,nuit,4,2,1,0,0,0,0,0,0,1,1,0,alarme capteur + arrêt ligne
MACH-05,2025-06-16,2025-06-16 21:17:00,21:17,2025,6,16,21,0,False,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2025-06-16,2025-06-16 21:24:00,21:24,2025,6,16,21,0,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-05,2025-06-21,2025-06-21 20:55:00,20:55,2025,6,21,20,5,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2025-06-22,2025-06-22 12:16:00,12:16,2025,6,22,12,6,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2025-07-01,2025-07-01 16:18:00,16:18,2025,7,1,16,1,False,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-07-07,2025-07-07 12:04:00,12:04,2025,7,7,12,0,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2025-07-09,2025-07-09 22:19:00,22:19,2025,7,9,22,2,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-07-18,2025-07-18 14:17:00,14:17,2025,7,18,14,4,False,apres-midi,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2025-07-20,2025-07-20 18:07:00,18:07,2025,7,20,18,6,True,apres-midi,2,1,1,0,0,0,0,1,0,0,0,0,consommation hors plage nominale
MACH-05,2025-07-21,2025-07-21 18:07:00,18:07,2025,7,21,18,0,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,pic courant anormal moteur
MACH-05,2025-07-22,2025-07-22 18:07:00,18:07,2025,7,22,18,1,False,apres-midi,5,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-05,2025-07-24,2025-07-24 11:46:00,11:46,2025,7,24,11,3,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-08-04,2025-08-04 03:16:00,03:16,2025,8,4,3,0,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2025-08-11,2025-08-11 12:46:00,12:46,2025,8,11,12,0,False,matin,2,1,1,0,1,0,0,0,0,0,0,0,baisse pression hydraulique
MACH-05,2025-08-12,2025-08-12 12:46:00,12:46,2025,8,12,12,1,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite détectée — chute pression
MACH-05,2025-08-13,2025-08-13 12:46:00,12:46,2025,8,13,12,2,False,matin,5,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-05,2025-08-16,2025-08-16 03:19:00,03:19,2025,8,16,3,5,True,nuit,2,1,1,0,0,1,0,0,0,0,0,0,oscillations hors tolérance
MACH-05,2025-08-17,2025-08-17 03:19:00,03:19,2025,8,17,3,6,True,nuit,3,1,1,0,0,1,0,0,0,0,0,0,oscillations hors tolérance
MACH-05,2025-08-18,2025-08-18 03:19:00,03:19,2025,8,18,3,0,False,nuit,5,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2025-08-30,2025-08-30 12:37:00,12:37,2025,8,30,12,5,True,matin,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-09-01,2025-09-01 19:55:00,19:55,2025,9,1,19,0,False,apres-midi,2,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-05,2025-09-02,2025-09-02 19:55:00,19:55,2025,9,2,19,1,False,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,chute taux de production anormale
MACH-05,2025-09-03,2025-09-03 19:55:00,19:55,2025,9,3,19,2,False,apres-midi,5,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-09-26,2025-09-26 15:44:00,15:44,2025,9,26,15,4,False,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-05,2025-10-15,2025-10-15 00:18:00,00:18,2025,10,15,0,2,False,nuit,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2025-10-25,2025-10-25 01:23:00,01:23,2025,10,25,1,5,True,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2025-11-06,2025-11-06 09:39:00,09:39,2025,11,6,9,3,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-11-08,2025-11-08 04:52:00,04:52,2025,11,8,4,5,True,nuit,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-05,2025-11-09,2025-11-09 22:14:00,22:14,2025,11,9,22,6,True,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2025-11-16,2025-11-16 16:49:00,16:49,2025,11,16,16,6,True,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2025-11-22,2025-11-22 07:47:00,07:47,2025,11,22,7,5,True,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2025-11-29,2025-11-29 17:04:00,17:04,2025,11,29,17,5,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2025-12-08,2025-12-08 00:24:00,00:24,2025,12,8,0,0,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2025-12-11,2025-12-11 20:45:00,20:45,2025,12,11,20,3,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-05,2025-12-15,2025-12-15 09:40:00,09:40,2025,12,15,9,0,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2025-12-16,2025-12-16 09:40:00,09:40,2025,12,16,9,1,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2025-12-17,2025-12-17 09:40:00,09:40,2025,12,17,9,2,False,matin,5,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2025-12-18,2025-12-18 07:24:00,07:24,2025,12,18,7,3,False,matin,2,1,1,1,0,0,0,0,0,0,0,0,surchauffe capteur thermique
MACH-05,2025-12-19,2025-12-19 06:09:00,06:09,2025,12,19,6,4,False,matin,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2025-12-19,2025-12-19 07:24:00,07:24,2025,12,19,7,4,False,matin,3,1,1,1,0,0,0,0,0,0,0,0,surchauffe capteur thermique
MACH-05,2025-12-20,2025-12-20 07:24:00,07:24,2025,12,20,7,5,True,matin,5,1,1,1,0,0,0,0,0,0,0,0,surchauffe capteur thermique
MACH-05,2026-01-17,2026-01-17 14:08:00,14:08,2026,1,17,14,5,True,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-05,2026-01-18,2026-01-18 02:29:00,02:29,2026,1,18,2,6,True,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-05,2026-02-05,2026-02-05 06:55:00,06:55,2026,2,5,6,3,False,matin,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2026-02-13,2026-02-13 20:44:00,20:44,2026,2,13,20,4,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-05,2026-03-18,2026-03-18 05:22:00,05:22,2026,3,18,5,2,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2026-04-03,2026-04-03 13:37:00,13:37,2026,4,3,13,4,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2026-04-04,2026-04-04 22:51:00,22:51,2026,4,4,22,5,True,nuit,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2026-04-10,2026-04-10 22:42:00,22:42,2026,4,10,22,4,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2026-04-10,2026-04-10 23:38:00,23:38,2026,4,10,23,4,False,nuit,2,1,1,0,0,0,0,0,0,0,1,0,arrêt d'urgence déclenché par opérateur
MACH-05,2026-04-10,2026-04-10 23:47:00,23:47,2026,4,10,23,4,False,nuit,2,1,1,0,0,0,0,0,0,0,1,0,coupure urgence — surchauffe critique
MACH-05,2026-04-11,2026-04-11 23:38:00,23:38,2026,4,11,23,5,True,nuit,3,1,1,0,0,0,0,0,0,0,1,0,arrêt d'urgence déclenché par opérateur
MACH-05,2026-04-12,2026-04-12 23:38:00,23:38,2026,4,12,23,6,True,nuit,4,2,1,0,0,0,0,0,0,0,1,1,défaut qualité pièces + arrêt ligne
MACH-05,2026-04-14,2026-04-14 18:42:00,18:42,2026,4,14,18,1,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-05,2026-04-25,2026-04-25 07:31:00,07:31,2026,4,25,7,5,True,matin,2,1,1,0,0,1,0,0,0,0,0,0,vibration anormale roulement
MACH-05,2026-04-26,2026-04-26 07:31:00,07:31,2026,4,26,7,6,True,matin,3,1,1,0,0,1,0,0,0,0,0,0,balourd rotor confirmé
MACH-05,2026-04-27,2026-04-27 07:31:00,07:31,2026,4,27,7,0,False,matin,5,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-05,2026-05-12,2026-05-12 18:52:00,18:52,2026,5,12,18,1,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-05,2026-05-28,2026-05-28 19:57:00,19:57,2026,5,28,19,3,False,apres-midi,2,1,1,0,1,0,0,0,0,0,0,0,circuit hydraulique en défaut
MACH-05,2026-05-29,2026-05-29 19:47:00,19:47,2026,5,29,19,4,False,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,circuit hydraulique en défaut
MACH-05,2026-05-29,2026-05-29 19:57:00,19:57,2026,5,29,19,4,False,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-05,2026-05-30,2026-05-30 19:57:00,19:57,2026,5,30,19,5,True,apres-midi,5,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-05,2026-05-31,2026-05-31 19:45:00,19:45,2026,5,31,19,6,True,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-05,2026-06-02,2026-06-02 05:07:00,05:07,2026,6,2,5,1,False,nuit,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-06,2025-06-01,2025-06-01 05:42:00,05:42,2025,6,1,5,6,True,nuit,4,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-06,2025-06-08,2025-06-08 09:10:00,09:10,2025,6,8,9,6,True,matin,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-06,2025-06-12,2025-06-12 04:17:00,04:17,2025,6,12,4,3,False,nuit,2,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-06,2025-06-13,2025-06-13 04:17:00,04:17,2025,6,13,4,4,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-06,2025-06-13,2025-06-13 20:54:00,20:54,2025,6,13,20,4,False,apres-midi,2,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-06,2025-06-14,2025-06-14 04:17:00,04:17,2025,6,14,4,5,True,nuit,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2025-06-14,2025-06-14 20:54:00,20:54,2025,6,14,20,5,True,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,baisse pression hydraulique
MACH-06,2025-06-15,2025-06-15 20:54:00,20:54,2025,6,15,20,6,True,apres-midi,4,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-06,2025-06-22,2025-06-22 00:14:00,00:14,2025,6,22,0,6,True,nuit,2,1,1,0,1,0,0,0,0,0,0,0,circuit hydraulique en défaut
MACH-06,2025-06-23,2025-06-23 00:14:00,00:14,2025,6,23,0,0,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-06,2025-06-24,2025-06-24 00:14:00,00:14,2025,6,24,0,1,False,nuit,4,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-06,2025-06-24,2025-06-24 01:51:00,01:51,2025,6,24,1,1,False,nuit,2,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-06,2025-06-24,2025-06-24 09:57:00,09:57,2025,6,24,9,1,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-06,2025-06-25,2025-06-25 01:51:00,01:51,2025,6,25,1,2,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-06,2025-06-26,2025-06-26 01:51:00,01:51,2025,6,26,1,3,False,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-06,2025-07-06,2025-07-06 23:30:00,23:30,2025,7,6,23,6,True,nuit,2,1,1,0,0,0,0,0,0,0,0,1,non-conformité dimensionnelle
MACH-06,2025-07-07,2025-07-07 23:30:00,23:30,2025,7,7,23,0,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-06,2025-07-08,2025-07-08 23:30:00,23:30,2025,7,8,23,1,False,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-06,2025-07-20,2025-07-20 22:24:00,22:24,2025,7,20,22,6,True,nuit,2,1,1,0,0,0,0,1,0,0,0,0,consommation hors plage nominale
MACH-06,2025-07-21,2025-07-21 22:24:00,22:24,2025,7,21,22,0,False,nuit,3,1,1,0,0,0,0,1,0,0,0,0,échauffement bobinage moteur
MACH-06,2025-07-22,2025-07-22 22:24:00,22:24,2025,7,22,22,1,False,nuit,4,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-06,2025-07-28,2025-07-28 17:31:00,17:31,2025,7,28,17,0,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,cliquetis roulement axe
MACH-06,2025-07-29,2025-07-29 17:31:00,17:31,2025,7,29,17,1,False,apres-midi,3,1,1,0,0,0,1,0,0,0,0,0,frottement mécanique cyclique
MACH-06,2025-07-29,2025-07-29 18:48:00,18:48,2025,7,29,18,1,False,apres-midi,2,1,1,0,0,1,0,0,0,0,0,0,balourd rotor confirmé
MACH-06,2025-07-30,2025-07-30 17:31:00,17:31,2025,7,30,17,2,False,apres-midi,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-06,2025-07-30,2025-07-30 18:48:00,18:48,2025,7,30,18,2,False,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration anormale roulement
MACH-06,2025-07-31,2025-07-31 18:48:00,18:48,2025,7,31,18,3,False,apres-midi,4,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-06,2025-08-19,2025-08-19 06:27:00,06:27,2025,8,19,6,1,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-06,2025-08-26,2025-08-26 11:40:00,11:40,2025,8,26,11,1,False,matin,2,1,1,1,0,0,0,0,0,0,0,0,température anormalement élevée
MACH-06,2025-08-27,2025-08-27 11:40:00,11:40,2025,8,27,11,2,False,matin,3,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-06,2025-08-28,2025-08-28 11:40:00,11:40,2025,8,28,11,3,False,matin,4,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-06,2025-08-28,2025-08-28 21:06:00,21:06,2025,8,28,21,3,False,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-06,2025-08-29,2025-08-29 21:06:00,21:06,2025,8,29,21,4,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
